pg_id,title,author,year,fictionality,language,pages
9350,The shadow line; a confession.,"Conrad, Joseph, 1857-1924",1917,1,eng,133.0
19516,The adventures of Pinocchio / by C. Collodi (Carlo Lorenzini) ; with text illustrations by Fritz Kredel ; translated by M.A. Murray.,"Collodi, Carlo, 1826-1890.",1996,0,eng,255.0
9436,"Two on a tower, by Thomas Hardy. With an etching by H. Macbeth-Raeburn, and a map of Wessex.","Hardy, Thomas, 1840-1928.",1895,1,eng,332.0
18212,"Arts and crafts in the middle ages : a description of mediaeval workmanship in several of the departments of applied art, together with some account of special artisans in the early Renaissance / by Julia de Wolf Addison.","Addison, Julia de Wolf Gibbs, 1866-",1908,0,eng,378.0
36856,General investigations of curved sufaces of 1827 and 1825; tr. with notes and a bibliography by James Caddall Morehead ... and Adam Miller Hiltebeitel.,"Gauss, Carl Friedrich, 1777-1855.",1902,0,eng,126.0
20773,"Le marchand de Venise = The merchant of Venice / Shakespeare ; traduit, avec une introd. par F. C. Danchin.","Shakespeare, William, 1564-1616.",1938,0,fre,
9009,Old times on the Mississippi / by Mark Twain.,"Twain, Mark, 1835-1910.",1878,0,eng,157.0
17530,Maida's little house / by Inez Haynes Irwin.,"Gillmore, Inez Haynes, 1873-1970.",1921,1,eng,264.0
8635,The hound of the Baskervilles : another adventure of Sherlock Holmes / by A. Conan Doyle.,"Doyle, Arthur Conan, 1859-1930",1902,1,eng,358.0
20275,The history of England from accession of James II. / By Thomas Babington Macaulay.,"Macaulay, Thomas Babington Macaulay, Baron, 1800-1859.",1856,0,eng,
35261,A new astronomy / by David Todd.,"Todd, David P. 1855-1939.",1906,0,eng,480.0
70343,"History for ready reference... : companion volume, Appendices / by J.N. Larned.","Larned, J. N. 1836-1913.",1913,0,eng,264.0
23079,Sonnets from the Portuguese [by] E. B. Browning.,"Browning, Elizabeth (Barrett) 1806-1861.",1919,0,eng,48.0
20000,Jules Verne's Twenty thousand leagues under the sea : the definitive unabridged edition based on the original French texts / newly translated and annotated by Walter James Miller and Frederick Paul Walter.,"Verne, Jules, 1828-1905.",1993,1,eng,
9726,"No thoroughfare; Master Humphrey's clock, and other reprinted pieces.","Dickens, Charles, 1812-1870.",1889,0,eng,473.0
52011,Madame de Chevreause. Nouvelles études sur les femmes illustres et la société du XVII siécle.,"Cousin, Victor, 1792-1867.",1877,0,fre,544.0
8623,Adventures of Gerard / by Arthur Conan Doyle.,"Doyle, Arthur Conan, 1859-1930.",1959,1,eng,316.0
8971,The Island of Dr. Moreau / by H. G. Wells. & The Island of Dr. Moreau : a novelization of the screenplay / by Joseph Silva.,"Wells, H. G. 1866-1946.",1977,0,eng,229.0
40333,A rich man's relatives / by R. Cleland ...,"Cleland, Robert.",1885,0,eng,
37409,Louis XIV and the Grande Mademoiselle (1652-1693) / Arvède Barine.,"Barine, Arvède, 1840-1908.",1905,0,eng,392.0
42524,Vie et aventures de l'ingénieux chevalier Don Quichotte de la Mance ...,"Cervantes Saavedra, Miguel de, 1547-1616",1883,0,fre,
22444,Selected poetry of Emily Dickinson / chosen by the New York Public Library.,"Dickinson, Emily, 1830-1886.",1997,0,eng,299.0
42849,Storia della guerra della independenza degli Stati Uniti di America.,"Botta, Carlo, 1766-1837.",1827,0,ita,
44586,Diplomatic days / by Edith O'Shaughnessy (Mrs. Nelson O'Shaughnessy).,"O'Shaughnessy, Edith, 1870-1939.",1917,0,eng,337.0
8960,"The Great riots of New York, 1712 to 1873 : including a full and complete account of the four days' draft riot of 1863 / by J.T. Headley.","Headley, J. T. , 1813-1897.",1873,0,eng,359.0
9720,Mugby junction.,"Dickens, Charles, 1812-1870.",1869,0,eng,
9014,The selected letters of Mark Twain / edited with an introduction and commentary by Charles Neider.,"Twain, Mark, 1835-1910.",1982,0,eng,328.0
7353,"Birds in town & village, by W.H. Hudson... with pictures in colour by E.J. Detmold.","Hudson, W. H. 1841-1922.",1920,0,eng,323.0
48752,"Leon Roch, a romance / B. Pérez Galdós ; from the Spanish by Clara Bell.","Pérez Galdós, Benito, 1843-1920.",1886,0,eng,
20597,The ballad of Reading gaol & other poems.,"Wilde, Oscar, 1854-1900.",1950,0,eng,
9024,The man that corrupted Hadleyburg and other stories and essays / by Mark Twain.,"Twain, Mark, 1835-1910.",1900,1,eng,398.0
9741,"Uncommercial traveller / Illustrated with proof impressions from designs by Darley, Gilbert, Cruikshank, Phiz, etc.","Dickens, Charles, 1812-1870.",1869,0,eng,420.0
20050,Märchen der Brüder Grimm : vollständige Ausgabe.,"Grimm, Jacob, 1785-1863.",1957,1,ger,607.0
54434,"Heartbreak house, Great Catherine, and playlets of the war / by Bernard Shaw.","Shaw, Bernard, 1856-1950.",1919,0,eng,295.0
29806,Elemente der absoluten Geometrie.,"Frischauf, Johannes, 1837-",1876,0,ger,
26576,The history of England from accession of James II. / By Thomas Babington Macaulay.,"Macaulay, Thomas Babington Macaulay, Baron, 1800-1859.",1856,0,eng,
6717,"Through space to Mars; or, The longest journey on record, by Roy Rockwood.","Rockwood, Roy.",1910,1,eng,
57355,"The foundations of mathematics; a contribution to the philosophy of geometry, by Dr. Paul Carus.","Carus, Paul, 1852-1919.",1908,0,eng,141.0
7352,First and last / Ring Lardner.,"Lardner, Ring, 1885-1933.",1934,0,eng,
11223,"Big timber; a story of the Northwest, by Bertrand W. Sinclair ... with frontispiece by Douglas Duer.","Sinclair, Bertrand William, 1878-",1917,1,eng,
32766,Einleitung in die Theorie der elliptischen Funktionen / von Karl Bobek.,"Bobek, Karl, 1855-1899.",1990,0,ger,274.0
22449,"No thoroughfare; Master Humphrey's clock, and other reprinted pieces.","Dickens, Charles, 1812-1870.",1889,0,eng,473.0
11239,"The life and adventures of Robinson Crusoe of York, mariner, by Daniel Defoe.","Defoe, Daniel, 1661?-1731",1912,1,eng,430.0
22762,History of the rise of the Huguenots of France / Henry M. Baird.,"Baird, Henry Martyn, 1832-1906",1879,0,eng,
8987,Michel Strogoff-Moscou-Irkoutsk / par Jules Verne.,"Verne, Jules, 1828-1905.",1876,0,fre,
36663,John Leech: his life and work.,"Frith, William Powell, 1819-1909.",1969,0,eng,
9042,"Extracts from Adam's diary / translated from the original MS., by Mark Twain","Twain, Mark, 1835-1910",1904,0,eng,89.0
9558,The sign of the four / by A. Conan Doyle.,"Doyle, Arthur Conan, 1859-1930.",1905,1,eng,189.0
20982,Memoirs of the court and cabinets of George the Third. From original family documents. By the Duke of Buckingham and Chandos ...,"Buckingham and Chandos, Richard Plantagenet Temple Nugent Brydges Chandos Grenville, Duke of, 1797-1861.",1855,0,eng,
9338,The secret agent.,"Conrad, Joseph, 1857-1924.",1923,0,eng,
8753,The beasts of Tarzan / Edgar Rice Burroughs.,"Burroughs, Edgar Rice, 1875-1950.",1963,1,eng,
74498,"Festival plays; one-act pieces for New Year's day, St. Valentine's day, Easter, All Hallowe'en, Christmas and a child's birthday, by Marguerite Merington.","Merington, Marguerite.",1917,0,eng,6.0
10459,The Celtic twilight.,"Yeats, W. B. 1865-1939.",1905,0,eng,234.0
6554,Penrod : a comedy in four acts / adapted for the stage from Booth Tarkington's Penrod stories.,"Rose, Edward E. 1876-1939.",1949,0,eng,126.0
67110,"The hunting wasps, by J. Henri Fabre; tr. by Alexander Teixeira de Mattos ...","Fabre, Jean-Henri, 1823-1915.",1915,0,eng,427.0
15737,"The torch and other tales, by Eden Phillpotts ...","Phillpotts, Eden, 1862-1960.",1929,1,eng,
45316,"Footprints of former men in far Cornwall, by R. S. Hawker. Ed., with introduction, by C. E. Byles, with illustrations by J. Ley Pethybridge.","Hawker, Robert Stephen, 1803?-1875.",1908,0,eng,327.0
61672,Handbook for light artillery. By A.B. Dyer ...,"Dyer, A. B. 1852-1920.",1896,0,eng,521.0
35052,Leçons de géométrie supérieure professées en 1905-1906 / par M. E. Vessiot ; rédigées par M. Anzemberger.,"Vessiot, Ernest, 1865-",1906,0,fre,4.0
9737,"The seven poor travellers, by Charles Dickens and others.","Dickens, Charles, 1812-1870.",1898,0,eng,155.0
9143,The valley of the moon / by Jack London.,"London, Jack, 1876-1916.",1917,1,eng,530.0
30830,Weeds by the wall; verses.,"Cawein, Madison Julius, 1865-1914.",1901,0,eng,
9034,"The stolen white elephant, etc. / by Mark Twain [i.e. S. L. Clemens]","Twain, Mark, 1835-1910",1891,1,eng,306.0
74504,"Lucky, the boy scout / by Elmer Sherwood ; illustrated by Alice Carsey.","Sherwood, Elmer, 1884-",1916,1,eng,217.0
22951,"Tom Swift and his aerial warship = or, The naval terror of the seas / by Victor Appleton.","Appleton, Victor.",1915,0,eng,
35223,"Quelques créatures de ce temps / Edmond et Jules de Goncourt ; postface de J. H. Rosny, ainé.","Goncourt, Edmond de, 1822-1896.",1927,0,fre,278.0
49465,"The three bears of Porcupine Ridge, wild dwellers of forest, marsh and lake,","Thompson, Jeanette May, Mrs., 1865- [from old catalog]",1913,0,eng,320.0
22950,An English woman's love letters.,"Housman, Laurence, 1865-1959.",1909,1,eng,
9553,A treasury of Sherlock Holmes / by Arthur Conan Doyle ; selected and with an introd. by Adrian Conan Doyle.,"Doyle, Arthur Conan, 1859-1930.",1955,1,eng,686.0
29031,"Sir William Herschel, his life and works; by Edward S. Holden.","Holden, Edward S. 1846-1914.",1881,0,eng,238.0
16405,Masterpieces of mystery / Edgar Allan Poe.,"Poe, Edgar Allan, 1809-1849.",1936,1,eng,373.0
50880,Treatise on thermodynamics / by Dr. Max Planck ; translated with the author's sanction by Alexander Ogg.,"Planck, Max, 1858-1947.",1921,0,eng,272.0
9942,"Lectures on ten British physicists of the nineteenth century, by Alexander Macfarlane.","Macfarlane, Alexander, 1851-1913.",1919,0,eng,144.0
57666,"Famous leaders among men,","Bolton, Sarah Knowles, Mrs., 1841-1916.",1894,0,eng,404.0
6071,"The Rover boys out west : or, The search for a lost mine / by Arthur M. Winfield.","Winfield, Arthur M.",1900,1,eng,249.0
9356,'Twixt land & sea : tales / Joseph Conrad.,"Conrad, Joseph, 1857-1924.",1922,1,eng,264.0
23718,"Through the looking-glass, and what Alice found there, by Lewis Carroll [pseud.] Illustrations by John Tenniel.","Carroll, Lewis, 1832-1898",1895,0,eng,
19513,A journey to the center of the earth / Jules Verne ; illustrations by Lars Hokanson ; afterword by James Hynes.,"Verne, Jules, 1828-1905.",1992,1,eng,280.0
70343,"The new Larned History for ready reference, reading and research; the actual words of the world's best historians, biographers and specialists: a complete system of history for all uses, extending to all countries and subjects and representing the better and newer literature of history; the work of J.N. Larned.","Larned, J. N. 1836-1913.",1924,0,eng,
9529,The history of Samuel Titmarsh and the great Hoggarty diamond etc. etc. / by William Makepeace Thackeray.,"Thackeray, William Makepeace, 1811-1863.",1887,0,eng,316.0
9949,The bark covered house / [by William Nowlin].,"Nowlin, William, 1821-1884.",1959,0,eng,
25155,How to draw a straight line ; a lecture on linkages. By A. B. Kempe.,"Kempe, A. B. 1849-1922.",1877,0,eng,4.0
20594,The art of war : an introduction to military art in South Africa / L. Jooste.,"Jooste, L.",1981,0,eng,36.0
10253,"The gospel of wealth, and other timely essays,","Carnegie, Andrew, 1835-1919.",1906,0,eng,
41164,Homes and haunts of the British poets.,"Howitt, William, 1792-1879.",1894,0,eng,
6111,"Over prairie trails / Frederick Philip Grove ; introd., Malcolm Ross.","Grove, Frederick Philip, 1879-1948.",1970,0,eng,146.0
9515,The poems of Edgar Allan Poe / illustrated and decorated by W. Heath Robinson,"Poe, Edgar Allan, 1809-1849",1970,0,eng,225.0
20037,Five little Peppers and how they grew.,"Kimball, Ruth Putnam.",1947,0,eng,88.0
26222,Of the imitation of Christ; four books. By Thomas a   Kempis. Translated from the Latin. First complete American edition.,Imitatio Christi.,1844,0,eng,
20599,The Canterville ghost.,"Payne, Darwin Reid.",1963,0,eng,
30831,Die Piccinino / Deutsch von Th. Althaus.,"Sand, George, 1804-1876.",1847,1,ger,
63105,Tri noveloj / A.S. Puŝhkin ; el la rusa originalo tradukis D-ro Andreo Fiŝer.,"Pushkin, Aleksandr Sergeevich, 1799-1837.",1923,0,esp,66.0
55844,"Military service and adventures in the Far East : including sketches of the campaigns against the Afghans in 1839, and the Sikhs in 1845-6 / by a cavalry officer.","Mackinnon, Daniel Henry, 1813-1884.",1847,0,eng,
26465,The harvester / Gene Stratton-Porter.,"Stratton-Porter, Gene, 1863-1924.",1916,1,eng,374.0
9008,A horse's tale / by Mark Twain ; illustrated by Lucius Hitchcock.,"Twain, Mark, 1835-1910.",1906,1,eng,
22454,Heart of the world / H. Rider Haggard.,"Haggard, H. Rider 1856-1925.",1894,1,eng,347.0
11395,Cheerful by request / by Edna Ferber.,"Ferber, Edna, 1887-1968.",1922,1,eng,366.0
32643,Abrége de la théorie des fonctions elliptiques à l'usage des candidate à la licence ès sciences mathématiques.,"Henry, Charles, 1859-1926.",1895,0,fre,126.0
26267,The romance of rubber.,United States Rubber Company.,1928,0,eng,24.0
41010,A colony of girls : a novel / by Kate Livingston Willard.,"Willard, Kate Livingston.",1892,1,eng,267.0
9721,"Edwin Drood & Master Humphrey's clock, by Charles Dickens.","Dickens, Charles, 1812-1870.",1909,0,eng,
38673,Édes anyaföldem! Regény.,"Benedek, Elek, 1859-1929.",1959,1,hun,
6951,"Journal of the researches into the natural history and geology of the countries visited during the voyage of H.M.S. Beagle round the world under the command of Capt. Fitz Roy, R. N. / by Charles Darwin.","Darwin, Charles, 1809-1882.",1871,0,eng,
28755,The hollow needle : an adventure story / by Maurice Leblanc.,"Leblanc, Maurice, 1864-1941.",1910,1,eng,325.0
21522,The secret of Father Brown / by G.K. Chesterton.,"Chesterton, G. K. 1874-1936.",1927,1,eng,
7970,Life of Luther / by Julius Köstlin.,"Köstlin, Julius, 1826-1902",1908,0,eng,
35784,Gwen Wynn: a romance of the Wye.,"Reid, Mayne, 1818-1883.",1889,1,eng,479.0
29783,Leçons sur l'intégration des équations différentielles aux dérivées partielles professées à Stockholm sur l'invitation de S.M. le roi de Suède par M. V. Volterra.,"Volterra, Vito, 1860-1940.",1912,0,fre,
6553,"Wessex tales, strange lively, and commonplace, by Thomas Hardy.","Hardy, Thomas, 1840-1928.",1888,0,eng,2.0
21174,"The road to Oz, by L. Frank Baum. Illustrated by John R. Neill.","Baum, L. Frank 1856-1919.",1909,1,eng,261.0
65950,Déirdre; dráma.,"Ó Ceallaigh, Tomás, 1879-1924.",1909,0,gle,
21143,"Las fábulas de Esopo, tr. directamente del griego, y de las versiones latinas de Fedro, Aviano, Aulo Gellio, etc., precedidas de un ensayo histórico-critico sobre la fábula, y de noticias biográficas de los autores citados, por Eduardo de Mier.",Aesop.,1871,0,spa,
11747,Les demi-vierges.,"Prévost, Marcel, 1862-1941.",1895,0,fre,2.0
15535,"Violin mastery; talks with master violinists and teachers, comprising interviews with Ysaye, Kreisler, Elman, Auer, Thibaud, Heifetz, Hartmann, Maud Powell and others, by Frederick H. Martens; with sixteen portraits.","Martens, Frederick Herman, 1874-1932.",1919,0,eng,292.0
9719,Our mutual friend / by Charles Dickens.,"Dickens, Charles, 1812-1870.",1892,1,eng,525.0
36138,"Poppy, the story of a South African girl, by Cynthia Stockley.","Stockley, Cynthia, 1883-1936.",1911,1,eng,
20592,"The amateur cracksman, by E. W. Hornung.","Hornung, E. W. 1866-1921.",1906,0,eng,
66041,"The theory of psychoanalysis, by Dr. C. G. Jung.","Jung, C. G. 1875-1961.",1915,0,eng,
8766,Chessmen of Mars.,"Burroughs, Edgar Rice, 1875-1950.",1922,0,eng,
9004,"Extract from Captain Stormfield's visit to heaven, by Mark Twain [pseud.]","Twain, Mark, 1835-1910.",1909,1,eng,2.0
9514,"The works of Edgar Allan Poe, in eight volumes with twenty-four photogravures ...","Poe, Edgar Allan, 1809-1849",1895,0,eng,
49965,Dao de zhen jing zhu : [4 juan],"Wu, Zheng.",1875,0,chi,
70509,"A caricature history of Canadian politics : events from the union of 1841, as illustrated by cartoons from ""Grip"" and various other sources / by J.W. Bengough ; with an introduction by Rev. Principal Grant.","Bengough, J. W. 1851-1923.",1886,0,eng,
28911,The book of tea / by Okakura Kakuzo ; with an introduction by Tsuneo Matsudaira.,"Okakura, Kakuzō, 1862-1913.",1926,0,eng,160.0
